MONTH,YEAR,Predicted_Cases,BARANGAY_ID
10,2017,0.0,25
11,2017,1.0,25
12,2017,3.0,25
1,2018,3.0,25
2,2018,0.0,25
3,2018,0.0,25
4,2018,0.0,25
5,2018,0.0,25
6,2018,0.0,25
7,2018,0.0,25
8,2018,1.0,25
9,2018,2.0,25
10,2018,0.0,25
11,2018,1.0,25
12,2018,4.0,25
1,2019,4.0,25
2,2019,2.0,25
3,2019,2.0,25
4,2019,1.0,25
5,2019,0.0,25
6,2019,2.0,25
7,2019,12.0,25
8,2019,5.0,25
9,2019,22.0,25
10,2019,6.0,25
11,2019,1.0,25
12,2019,2.0,25
1,2020,0.0,25
2,2020,1.0,25
3,2020,0.0,25
4,2020,0.0,25
5,2020,0.0,25
6,2020,0.0,25
7,2020,0.0,25
8,2020,0.0,25
9,2020,0.0,25
10,2020,0.0,25
11,2020,2.0,25
12,2020,1.0,25
1,2021,3.0,25
2,2021,1.0,25
3,2021,0.0,25
4,2021,0.0,25
5,2021,0.0,25
6,2021,0.0,25
7,2021,1.0,25
8,2021,0.0,25
9,2021,1.0,25
10,2021,0.0,25
11,2021,3.0,25
12,2021,0.0,25
1,2022,0.0,25
2,2022,1.0,25
3,2022,0.0,25
4,2022,0.0,25
5,2022,0.0,25
6,2022,0.0,25
7,2022,1.0,25
8,2022,0.0,25
9,2022,2.0,25
10,2022,0.0,25
11,2022,1.0,25
12,2022,2.0,25
1,2023,0.0,25
2,2023,1.0,25
3,2023,0.0,25
4,2023,0.0,25
5,2023,0.0,25
6,2023,3.0,25
7,2023,0.0,25
8,2023,0.0,25
9,2023,1.0,25
10,2023,0.0,25
11,2023,1.0,25
12,2023,2.0,25
1,2024,0.0,25
2,2024,0.0,25
3,2024,1.0,25
4,2024,1.0,25
5,2024,2.0,25
6,2024,0.0,25
7,2024,4.0,25
8,2024,5.0,25
9,2024,6.0,25
10,2024,4.0,25
11,2024,17.0,25
12,2024,12.0,25
1,2010,0.0,26
2,2010,0.0,26
3,2010,0.0,26
4,2010,0.0,26
5,2010,0.0,26
6,2010,0.0,26
7,2010,0.0,26
8,2010,3.0,26
9,2010,5.0,26
10,2010,1.0,26
11,2010,0.0,26
12,2010,0.0,26
1,2011,0.0,26
2,2011,3.0,26
3,2011,0.0,26
4,2011,0.0,26
5,2011,1.0,26
6,2011,0.0,26
7,2011,1.0,26
8,2011,2.0,26
9,2011,0.0,26
10,2011,3.0,26
11,2011,3.0,26
12,2011,0.0,26
1,2012,0.0,26
2,2012,1.0,26
3,2012,1.0,26
4,2012,0.0,26
5,2012,0.0,26
6,2012,1.0,26
7,2012,1.0,26
8,2012,2.0,26
9,2012,0.0,26
10,2012,1.0,26
11,2012,0.0,26
12,2012,1.0,26
1,2013,0.0,26
2,2013,0.0,26
3,2013,0.0,26
4,2013,0.0,26
5,2013,0.0,26
6,2013,1.0,26
7,2013,5.0,26
8,2013,2.0,26
9,2013,3.0,26
10,2013,4.0,26
11,2013,2.0,26
12,2013,1.0,26
1,2014,0.0,26
2,2014,1.0,26
3,2014,1.0,26
4,2014,0.0,26
5,2014,0.0,26
6,2014,1.0,26
7,2014,1.0,26
8,2014,2.0,26
9,2014,0.0,26
10,2014,1.0,26
11,2014,0.0,26
12,2014,1.0,26
1,2015,3.0,26
2,2015,2.0,26
3,2015,0.0,26
4,2015,1.0,26
5,2015,0.0,26
6,2015,0.0,26
7,2015,3.0,26
8,2015,6.0,26
9,2015,9.0,26
10,2015,13.0,26
11,2015,6.0,26
12,2015,2.0,26
1,2016,0.0,26
2,2016,1.0,26
3,2016,0.0,26
4,2016,0.0,26
5,2016,0.0,26
6,2016,2.0,26
7,2016,1.0,26
8,2016,1.0,26
9,2016,2.0,26
10,2016,5.0,26
11,2016,3.0,26
12,2016,1.0,26
1,2017,3.0,26
2,2017,0.0,26
3,2017,0.0,26
4,2017,0.0,26
5,2017,1.0,26
6,2017,1.0,26
7,2017,2.0,26
8,2017,1.0,26
9,2017,2.0,26
10,2017,1.0,26
11,2017,1.0,26
12,2017,0.0,26
1,2018,0.0,26
2,2018,1.0,26
3,2018,0.0,26
4,2018,2.0,26
5,2018,0.0,26
6,2018,1.0,26
7,2018,1.0,26
8,2018,0.0,26
9,2018,1.0,26
10,2018,5.0,26
11,2018,1.0,26
12,2018,5.0,26
1,2019,1.0,26
2,2019,0.0,26
3,2019,2.0,26
4,2019,1.0,26
5,2019,0.0,26
6,2019,3.0,26
7,2019,10.0,26
8,2019,18.0,26
9,2019,19.0,26
10,2019,5.0,26
11,2019,6.0,26
12,2019,3.0,26
1,2020,0.0,26
2,2020,1.0,26
3,2020,0.0,26
4,2020,0.0,26
5,2020,0.0,26
6,2020,0.0,26
7,2020,0.0,26
8,2020,0.0,26
9,2020,0.0,26
10,2020,1.0,26
11,2020,0.0,26
12,2020,0.0,26
1,2021,1.0,26
2,2021,0.0,26
3,2021,1.0,26
4,2021,0.0,26
5,2021,0.0,26
6,2021,0.0,26
7,2021,4.0,26
8,2021,0.0,26
9,2021,0.0,26
10,2021,0.0,26
11,2021,0.0,26
12,2021,0.0,26
1,2022,0.0,26
2,2022,0.0,26
3,2022,0.0,26
4,2022,0.0,26
5,2022,0.0,26
6,2022,0.0,26
7,2022,0.0,26
8,2022,0.0,26
9,2022,1.0,26
10,2022,0.0,26
11,2022,0.0,26
12,2022,0.0,26
1,2023,2.0,26
2,2023,0.0,26
3,2023,0.0,26
4,2023,0.0,26
5,2023,0.0,26
6,2023,1.0,26
7,2023,0.0,26
8,2023,3.0,26
9,2023,0.0,26
10,2023,2.0,26
11,2023,0.0,26
12,2023,0.0,26
1,2024,1.0,26
2,2024,0.0,26
3,2024,0.0,26
4,2024,0.0,26
5,2024,0.0,26
6,2024,1.0,26
7,2024,1.0,26
8,2024,0.0,26
9,2024,1.0,26
10,2024,0.0,26
11,2024,1.0,26
12,2024,1.0,26
1,2010,0.0,27
2,2010,0.0,27
3,2010,0.0,27
4,2010,0.0,27
5,2010,0.0,27
6,2010,0.0,27
7,2010,1.0,27
8,2010,2.0,27
9,2010,5.0,27
10,2010,4.0,27
11,2010,2.0,27
12,2010,0.0,27
1,2011,0.0,27
2,2011,0.0,27
3,2011,0.0,27
4,2011,0.0,27
5,2011,0.0,27
6,2011,0.0,27
7,2011,0.0,27
8,2011,3.0,27
9,2011,0.0,27
10,2011,1.0,27
11,2011,0.0,27
12,2011,1.0,27
1,2012,0.0,27
2,2012,2.0,27
3,2012,0.0,27
4,2012,0.0,27
5,2012,0.0,27
6,2012,2.0,27
7,2012,3.0,27
8,2012,2.0,27
9,2012,2.0,27
10,2012,3.0,27
11,2012,0.0,27
12,2012,1.0,27
1,2013,0.0,27
2,2013,0.0,27
3,2013,1.0,27
4,2013,0.0,27
5,2013,0.0,27
6,2013,1.0,27
7,2013,3.0,27
8,2013,3.0,27
9,2013,0.0,27
10,2013,0.0,27
11,2013,1.0,27
12,2013,0.0,27
1,2014,0.0,27
2,2014,2.0,27
3,2014,0.0,27
4,2014,0.0,27
5,2014,0.0,27
6,2014,2.0,27
7,2014,3.0,27
8,2014,2.0,27
9,2014,2.0,27
10,2014,3.0,27
11,2014,0.0,27
12,2014,1.0,27
1,2015,3.0,27
2,2015,2.0,27
3,2015,1.0,27
4,2015,0.0,27
5,2015,0.0,27
6,2015,0.0,27
7,2015,2.0,27
8,2015,20.0,27
9,2015,15.0,27
10,2015,24.0,27
11,2015,12.0,27
12,2015,2.0,27
1,2016,6.0,27
2,2016,4.0,27
3,2016,0.0,27
4,2016,0.0,27
5,2016,0.0,27
6,2016,1.0,27
7,2016,9.0,27
8,2016,2.0,27
9,2016,2.0,27
10,2016,1.0,27
11,2016,0.0,27
12,2016,3.0,27
1,2017,0.0,27
2,2017,1.0,27
3,2017,0.0,27
4,2017,0.0,27
5,2017,0.0,27
6,2017,0.0,27
7,2017,0.0,27
8,2017,1.0,27
9,2017,1.0,27
10,2017,3.0,27
11,2017,3.0,27
12,2017,2.0,27
1,2018,3.0,27
2,2018,1.0,27
3,2018,1.0,27
4,2018,1.0,27
5,2018,0.0,27
6,2018,1.0,27
7,2018,0.0,27
8,2018,0.0,27
9,2018,5.0,27
10,2018,4.0,27
11,2018,7.0,27
12,2018,4.0,27
1,2019,3.0,27
2,2019,3.0,27
3,2019,1.0,27
4,2019,0.0,27
5,2019,1.0,27
6,2019,16.0,27
7,2019,30.0,27
8,2019,36.0,27
9,2019,16.0,27
10,2019,6.0,27
11,2019,1.0,27
12,2019,3.0,27
1,2020,3.0,27
2,2020,1.0,27
3,2020,1.0,27
4,2020,0.0,27
5,2020,0.0,27
6,2020,0.0,27
7,2020,0.0,27
8,2020,1.0,27
9,2020,0.0,27
10,2020,0.0,27
11,2020,0.0,27
12,2020,0.0,27
1,2021,0.0,27
2,2021,0.0,27
3,2021,0.0,27
4,2021,0.0,27
5,2021,0.0,27
6,2021,2.0,27
7,2021,0.0,27
8,2021,0.0,27
9,2021,0.0,27
10,2021,0.0,27
11,2021,0.0,27
12,2021,0.0,27
1,2022,0.0,27
2,2022,0.0,27
3,2022,0.0,27
4,2022,0.0,27
5,2022,0.0,27
6,2022,0.0,27
7,2022,0.0,27
8,2022,3.0,27
9,2022,0.0,27
10,2022,1.0,27
11,2022,0.0,27
12,2022,1.0,27
1,2023,1.0,27
2,2023,0.0,27
3,2023,0.0,27
4,2023,0.0,27
5,2023,0.0,27
6,2023,1.0,27
7,2023,0.0,27
8,2023,0.0,27
9,2023,2.0,27
10,2023,0.0,27
11,2023,0.0,27
12,2023,0.0,27
1,2024,0.0,27
2,2024,1.0,27
3,2024,0.0,27
4,2024,1.0,27
5,2024,1.0,27
6,2024,0.0,27
7,2024,1.0,27
8,2024,0.0,27
9,2024,1.0,27
10,2024,1.0,27
11,2024,6.0,27
12,2024,7.0,27
1,2010,0.0,28
2,2010,0.0,28
3,2010,0.0,28
4,2010,0.0,28
5,2010,0.0,28
6,2010,0.0,28
7,2010,0.0,28
8,2010,1.0,28
9,2010,1.0,28
10,2010,4.0,28
11,2010,3.0,28
12,2010,2.0,28
1,2011,0.0,28
2,2011,0.0,28
3,2011,0.0,28
4,2011,0.0,28
5,2011,0.0,28
6,2011,0.0,28
7,2011,0.0,28
8,2011,0.0,28
9,2011,1.0,28
10,2011,2.0,28
11,2011,1.0,28
12,2011,0.0,28
1,2012,0.0,28
2,2012,1.0,28
3,2012,1.0,28
4,2012,0.0,28
5,2012,0.0,28
6,2012,0.0,28
7,2012,0.0,28
8,2012,2.0,28
9,2012,3.0,28
10,2012,0.0,28
11,2012,0.0,28
12,2012,1.0,28
1,2013,0.0,28
2,2013,1.0,28
3,2013,0.0,28
4,2013,0.0,28
5,2013,0.0,28
6,2013,0.0,28
7,2013,2.0,28
8,2013,2.0,28
9,2013,2.0,28
10,2013,2.0,28
11,2013,0.0,28
12,2013,0.0,28
1,2014,0.0,28
2,2014,1.0,28
3,2014,1.0,28
4,2014,0.0,28
5,2014,0.0,28
6,2014,0.0,28
7,2014,0.0,28
8,2014,2.0,28
9,2014,3.0,28
10,2014,0.0,28
11,2014,0.0,28
12,2014,1.0,28
1,2015,2.0,28
2,2015,2.0,28
3,2015,1.0,28
4,2015,0.0,28
5,2015,1.0,28
6,2015,2.0,28
7,2015,4.0,28
8,2015,5.0,28
9,2015,9.0,28
10,2015,7.0,28
11,2015,2.0,28
12,2015,0.0,28
1,2016,0.0,28
2,2016,0.0,28
3,2016,3.0,28
4,2016,1.0,28
5,2016,1.0,28
6,2016,0.0,28
7,2016,1.0,28
8,2016,1.0,28
9,2016,1.0,28
10,2016,0.0,28
11,2016,0.0,28
12,2016,0.0,28
1,2017,1.0,28
2,2017,0.0,28
3,2017,0.0,28
4,2017,0.0,28
5,2017,0.0,28
6,2017,1.0,28
7,2017,0.0,28
8,2017,2.0,28
9,2017,1.0,28
10,2017,1.0,28
11,2017,0.0,28
12,2017,0.0,28
1,2018,1.0,28
2,2018,0.0,28
3,2018,1.0,28
4,2018,0.0,28
5,2018,0.0,28
6,2018,0.0,28
7,2018,0.0,28
8,2018,6.0,28
9,2018,3.0,28
10,2018,7.0,28
11,2018,9.0,28
12,2018,1.0,28
1,2019,2.0,28
2,2019,1.0,28
3,2019,0.0,28
4,2019,7.0,28
5,2019,2.0,28
6,2019,7.0,28
7,2019,120.0,28
8,2019,47.0,28
9,2019,21.0,28
10,2019,9.0,28
11,2019,7.0,28
12,2019,1.0,28
1,2020,0.0,28
2,2020,0.0,28
3,2020,2.0,28
4,2020,0.0,28
5,2020,0.0,28
6,2020,1.0,28
7,2020,1.0,28
8,2020,0.0,28
9,2020,0.0,28
10,2020,0.0,28
11,2020,0.0,28
12,2020,0.0,28
1,2021,2.0,28
2,2021,0.0,28
3,2021,0.0,28
4,2021,0.0,28
5,2021,0.0,28
6,2021,0.0,28
7,2021,2.0,28
8,2021,0.0,28
9,2021,0.0,28
10,2021,0.0,28
11,2021,0.0,28
12,2021,0.0,28
1,2022,0.0,28
2,2022,0.0,28
3,2022,0.0,28
4,2022,0.0,28
5,2022,0.0,28
6,2022,0.0,28
7,2022,1.0,28
8,2022,0.0,28
9,2022,1.0,28
10,2022,0.0,28
11,2022,0.0,28
12,2022,3.0,28
1,2023,1.0,28
2,2023,0.0,28
3,2023,0.0,28
4,2023,1.0,28
5,2023,0.0,28
6,2023,2.0,28
7,2023,1.0,28
8,2023,2.0,28
9,2023,0.0,28
10,2023,0.0,28
11,2023,0.0,28
12,2023,0.0,28
1,2024,0.0,28
2,2024,1.0,28
3,2024,0.0,28
4,2024,0.0,28
5,2024,1.0,28
6,2024,1.0,28
7,2024,0.0,28
8,2024,1.0,28
9,2024,1.0,28
10,2024,5.0,28
11,2024,3.0,28
12,2024,2.0,28
1,2010,0.0,29
2,2010,0.0,29
3,2010,0.0,29
4,2010,0.0,29
5,2010,0.0,29
6,2010,0.0,29
7,2010,0.0,29
8,2010,6.0,29
9,2010,6.0,29
10,2010,7.0,29
11,2010,5.0,29
12,2010,1.0,29
1,2011,4.0,29
2,2011,2.0,29
3,2011,3.0,29
4,2011,0.0,29
5,2011,0.0,29
6,2011,1.0,29
7,2011,4.0,29
8,2011,5.0,29
9,2011,8.0,29
10,2011,5.0,29
11,2011,4.0,29
12,2011,1.0,29
1,2012,3.0,29
2,2012,1.0,29
3,2012,1.0,29
4,2012,0.0,29
5,2012,0.0,29
6,2012,0.0,29
7,2012,0.0,29
8,2012,1.0,29
9,2012,6.0,29
10,2012,2.0,29
11,2012,4.0,29
12,2012,1.0,29
1,2013,0.0,29
2,2013,0.0,29
3,2013,0.0,29
4,2013,0.0,29
5,2013,1.0,29
6,2013,0.0,29
7,2013,0.0,29
8,2013,1.0,29
9,2013,10.0,29
10,2013,5.0,29
11,2013,2.0,29
12,2013,1.0,29
1,2014,3.0,29
2,2014,1.0,29
3,2014,1.0,29
4,2014,0.0,29
5,2014,0.0,29
6,2014,0.0,29
7,2014,0.0,29
8,2014,1.0,29
9,2014,6.0,29
10,2014,2.0,29
11,2014,4.0,29
12,2014,1.0,29
1,2015,3.0,29
2,2015,2.0,29
3,2015,2.0,29
4,2015,3.0,29
5,2015,0.0,29
6,2015,3.0,29
7,2015,6.0,29
8,2015,18.0,29
9,2015,30.0,29
10,2015,22.0,29
11,2015,7.0,29
12,2015,2.0,29
1,2016,2.0,29
2,2016,2.0,29
3,2016,0.0,29
4,2016,0.0,29
5,2016,0.0,29
6,2016,0.0,29
7,2016,1.0,29
8,2016,1.0,29
9,2016,0.0,29
10,2016,2.0,29
11,2016,4.0,29
12,2016,1.0,29
1,2017,1.0,29
2,2017,1.0,29
3,2017,0.0,29
4,2017,1.0,29
5,2017,0.0,29
6,2017,0.0,29
7,2017,4.0,29
8,2017,2.0,29
9,2017,2.0,29
10,2017,2.0,29
11,2017,5.0,29
12,2017,4.0,29
1,2018,3.0,29
2,2018,5.0,29
3,2018,2.0,29
4,2018,1.0,29
5,2018,0.0,29
6,2018,1.0,29
7,2018,1.0,29
8,2018,1.0,29
9,2018,6.0,29
10,2018,11.0,29
11,2018,17.0,29
12,2018,11.0,29
1,2019,7.0,29
2,2019,6.0,29
3,2019,6.0,29
4,2019,1.0,29
5,2019,3.0,29
6,2019,8.0,29
7,2019,48.0,29
8,2019,93.0,29
9,2019,69.0,29
10,2019,27.0,29
11,2019,20.0,29
12,2019,2.0,29
1,2020,7.0,29
2,2020,2.0,29
3,2020,0.0,29
4,2020,0.0,29
5,2020,0.0,29
6,2020,0.0,29
7,2020,0.0,29
8,2020,0.0,29
9,2020,0.0,29
10,2020,0.0,29
11,2020,0.0,29
12,2020,1.0,29
1,2021,8.0,29
2,2021,4.0,29
3,2021,0.0,29
4,2021,0.0,29
5,2021,0.0,29
6,2021,0.0,29
7,2021,0.0,29
8,2021,1.0,29
9,2021,1.0,29
10,2021,3.0,29
11,2021,0.0,29
12,2021,2.0,29
1,2022,0.0,29
2,2022,0.0,29
3,2022,2.0,29
4,2022,1.0,29
5,2022,1.0,29
6,2022,2.0,29
7,2022,2.0,29
8,2022,3.0,29
9,2022,0.0,29
10,2022,6.0,29
11,2022,4.0,29
12,2022,0.0,29
1,2023,0.0,29
2,2023,1.0,29
3,2023,1.0,29
4,2023,0.0,29
5,2023,0.0,29
6,2023,1.0,29
7,2023,1.0,29
8,2023,3.0,29
9,2023,0.0,29
10,2023,2.0,29
11,2023,4.0,29
12,2023,4.0,29
1,2024,2.0,29
2,2024,0.0,29
3,2024,1.0,29
4,2024,3.0,29
5,2024,0.0,29
6,2024,3.0,29
7,2024,3.0,29
8,2024,5.0,29
9,2024,7.0,29
10,2024,21.0,29
11,2024,26.0,29
12,2024,23.0,29
1,2010,0.0,30
2,2010,0.0,30
3,2010,0.0,30
4,2010,0.0,30
5,2010,0.0,30
6,2010,0.0,30
7,2010,14.0,30
8,2010,3.0,30
9,2010,0.0,30
10,2010,0.0,30
11,2010,0.0,30
12,2010,0.0,30
1,2011,0.0,30
2,2011,0.0,30
3,2011,0.0,30
4,2011,0.0,30
5,2011,0.0,30
6,2011,0.0,30
7,2011,0.0,30
8,2011,0.0,30
9,2011,0.0,30
10,2011,1.0,30
11,2011,0.0,30
12,2011,0.0,30
1,2012,0.0,30
2,2012,0.0,30
3,2012,0.0,30
4,2012,0.0,30
5,2012,0.0,30
6,2012,2.0,30
7,2012,0.0,30
8,2012,0.0,30
9,2012,1.0,30
10,2012,0.0,30
11,2012,0.0,30
12,2012,0.0,30
1,2013,0.0,30
2,2013,0.0,30
3,2013,0.0,30
4,2013,0.0,30
5,2013,0.0,30
6,2013,0.0,30
7,2013,1.0,30
8,2013,0.0,30
9,2013,0.0,30
10,2013,0.0,30
11,2013,0.0,30
12,2013,0.0,30
1,2014,0.0,30
2,2014,0.0,30
3,2014,0.0,30
4,2014,0.0,30
5,2014,0.0,30
6,2014,2.0,30
7,2014,0.0,30
8,2014,0.0,30
9,2014,1.0,30
10,2014,0.0,30
11,2014,0.0,30
12,2014,0.0,30
1,2015,0.0,30
2,2015,0.0,30
3,2015,0.0,30
4,2015,1.0,30
5,2015,0.0,30
6,2015,0.0,30
7,2015,0.0,30
8,2015,0.0,30
9,2015,3.0,30
10,2015,2.0,30
11,2015,1.0,30
12,2015,1.0,30
1,2016,,30
2,2016,,30
3,2016,,30
4,2016,,30
5,2016,,30
6,2016,,30
7,2016,,30
8,2016,,30
9,2016,,30
10,2016,,30
11,2016,,30
12,2016,,30
1,2017,0.0,30
2,2017,0.0,30
3,2017,0.0,30
4,2017,0.0,30
5,2017,0.0,30
6,2017,0.0,30
7,2017,0.0,30
8,2017,0.0,30
9,2017,0.0,30
10,2017,0.0,30
11,2017,1.0,30
12,2017,0.0,30
1,2018,0.0,30
2,2018,0.0,30
3,2018,0.0,30
4,2018,0.0,30
5,2018,0.0,30
6,2018,0.0,30
7,2018,0.0,30
8,2018,1.0,30
9,2018,0.0,30
10,2018,0.0,30
11,2018,0.0,30
12,2018,1.0,30
1,2019,1.0,30
2,2019,1.0,30
3,2019,0.0,30
4,2019,0.0,30
5,2019,0.0,30
6,2019,0.0,30
7,2019,5.0,30
8,2019,3.0,30
9,2019,1.0,30
10,2019,2.0,30
11,2019,0.0,30
12,2019,0.0,30
1,2020,0.0,30
2,2020,0.0,30
3,2020,0.0,30
4,2020,0.0,30
5,2020,0.0,30
6,2020,0.0,30
7,2020,0.0,30
8,2020,0.0,30
9,2020,0.0,30
10,2020,0.0,30
11,2020,0.0,30
12,2020,0.0,30
1,2021,0.0,30
2,2021,0.0,30
3,2021,0.0,30
4,2021,0.0,30
5,2021,0.0,30
6,2021,0.0,30
7,2021,0.0,30
8,2021,0.0,30
9,2021,0.0,30
10,2021,0.0,30
11,2021,0.0,30
12,2021,0.0,30
1,2022,0.0,30
2,2022,0.0,30
3,2022,2.0,30
4,2022,1.0,30
5,2022,1.0,30
6,2022,2.0,30
7,2022,2.0,30
8,2022,3.0,30
9,2022,5.0,30
10,2022,0.0,30
11,2022,4.0,30
12,2022,0.0,30
1,2023,0.0,30
2,2023,0.0,30
3,2023,0.0,30
4,2023,0.0,30
5,2023,0.0,30
6,2023,0.0,30
7,2023,0.0,30
8,2023,1.0,30
9,2023,0.0,30
10,2023,0.0,30
11,2023,0.0,30
12,2023,0.0,30
1,2024,0.0,30
2,2024,0.0,30
3,2024,1.0,30
4,2024,0.0,30
5,2024,0.0,30
6,2024,0.0,30
7,2024,0.0,30
8,2024,0.0,30
9,2024,0.0,30
10,2024,0.0,30
11,2024,2.0,30
12,2024,2.0,30
1,2010,1.0,31
2,2010,0.0,31
3,2010,0.0,31
4,2010,0.0,31
5,2010,0.0,31
6,2010,0.0,31
7,2010,0.0,31
8,2010,8.0,31
9,2010,2.0,31
10,2010,2.0,31
11,2010,2.0,31
12,2010,5.0,31
1,2011,2.0,31
2,2011,4.0,31
3,2011,2.0,31
4,2011,0.0,31
5,2011,0.0,31
6,2011,1.0,31
7,2011,0.0,31
8,2011,11.0,31
9,2011,1.0,31
10,2011,1.0,31
11,2011,0.0,31
12,2011,0.0,31
1,2012,0.0,31
2,2012,1.0,31
3,2012,1.0,31
4,2012,0.0,31
5,2012,0.0,31
6,2012,1.0,31
7,2012,2.0,31
8,2012,3.0,31
9,2012,1.0,31
10,2012,1.0,31
11,2012,0.0,31
12,2012,1.0,31
1,2013,1.0,31
2,2013,0.0,31
3,2013,0.0,31
4,2013,1.0,31
5,2013,0.0,31
6,2013,2.0,31
7,2013,3.0,31
8,2013,8.0,31
9,2013,13.0,31
10,2013,3.0,31
11,2013,4.0,31
12,2013,1.0,31
1,2014,0.0,31
2,2014,1.0,31
3,2014,1.0,31
4,2014,0.0,31
5,2014,0.0,31
6,2014,1.0,31
7,2014,2.0,31
8,2014,3.0,31
9,2014,1.0,31
10,2014,1.0,31
11,2014,0.0,31
12,2014,1.0,31
1,2015,1.0,31
2,2015,1.0,31
3,2015,1.0,31
4,2015,0.0,31
5,2015,0.0,31
6,2015,0.0,31
7,2015,1.0,31
8,2015,11.0,31
9,2015,8.0,31
10,2015,11.0,31
11,2015,3.0,31
12,2015,0.0,31
1,2016,0.0,31
2,2016,0.0,31
3,2016,0.0,31
4,2016,0.0,31
5,2016,0.0,31
6,2016,0.0,31
7,2016,3.0,31
8,2016,1.0,31
9,2016,0.0,31
10,2016,2.0,31
11,2016,0.0,31
12,2016,4.0,31
1,2017,0.0,31
2,2017,0.0,31
3,2017,0.0,31
4,2017,0.0,31
5,2017,0.0,31
6,2017,1.0,31
7,2017,1.0,31
8,2017,1.0,31
9,2017,1.0,31
10,2017,3.0,31
11,2017,1.0,31
12,2017,0.0,31
1,2018,2.0,31
2,2018,1.0,31
3,2018,0.0,31
4,2018,0.0,31
5,2018,0.0,31
6,2018,2.0,31
7,2018,0.0,31
8,2018,0.0,31
9,2018,0.0,31
10,2018,4.0,31
11,2018,3.0,31
12,2018,8.0,31
1,2019,4.0,31
2,2019,4.0,31
3,2019,1.0,31
4,2019,0.0,31
5,2019,1.0,31
6,2019,0.0,31
7,2019,13.0,31
8,2019,24.0,31
9,2019,10.0,31
10,2019,9.0,31
11,2019,3.0,31
12,2019,3.0,31
1,2020,2.0,31
2,2020,3.0,31
3,2020,0.0,31
4,2020,0.0,31
5,2020,0.0,31
6,2020,0.0,31
7,2020,1.0,31
8,2020,0.0,31
9,2020,0.0,31
10,2020,0.0,31
11,2020,0.0,31
12,2020,1.0,31
1,2021,0.0,31
2,2021,0.0,31
3,2021,0.0,31
4,2021,0.0,31
5,2021,0.0,31
6,2021,0.0,31
7,2021,2.0,31
8,2021,1.0,31
9,2021,0.0,31
10,2021,0.0,31
11,2021,1.0,31
12,2021,1.0,31
1,2022,0.0,31
2,2022,0.0,31
3,2022,1.0,31
4,2022,1.0,31
5,2022,0.0,31
6,2022,0.0,31
7,2022,0.0,31
8,2022,0.0,31
9,2022,0.0,31
10,2022,2.0,31
11,2022,0.0,31
12,2022,0.0,31
1,2023,1.0,31
2,2023,0.0,31
3,2023,0.0,31
4,2023,0.0,31
5,2023,1.0,31
6,2023,0.0,31
7,2023,0.0,31
8,2023,0.0,31
9,2023,0.0,31
10,2023,1.0,31
11,2023,0.0,31
12,2023,0.0,31
1,2024,0.0,31
2,2024,0.0,31
3,2024,0.0,31
4,2024,0.0,31
5,2024,0.0,31
6,2024,1.0,31
7,2024,0.0,31
8,2024,3.0,31
9,2024,4.0,31
10,2024,4.0,31
11,2024,6.0,31
12,2024,0.0,31
1,2010,0.0,32
2,2010,0.0,32
3,2010,0.0,32
4,2010,0.0,32
5,2010,0.0,32
6,2010,0.0,32
7,2010,5.0,32
8,2010,20.0,32
9,2010,17.0,32
10,2010,11.0,32
11,2010,3.0,32
12,2010,2.0,32
1,2011,0.0,32
2,2011,2.0,32
3,2011,2.0,32
4,2011,0.0,32
5,2011,0.0,32
6,2011,0.0,32
7,2011,2.0,32
8,2011,4.0,32
9,2011,1.0,32
10,2011,1.0,32
11,2011,2.0,32
12,2011,0.0,32
1,2012,2.0,32
2,2012,0.0,32
3,2012,0.0,32
4,2012,0.0,32
5,2012,0.0,32
6,2012,0.0,32
7,2012,3.0,32
8,2012,5.0,32
9,2012,11.0,32
10,2012,3.0,32
11,2012,0.0,32
12,2012,7.0,32
1,2013,0.0,32
2,2013,0.0,32
3,2013,0.0,32
4,2013,0.0,32
5,2013,1.0,32
6,2013,0.0,32
7,2013,1.0,32
8,2013,2.0,32
9,2013,1.0,32
10,2013,0.0,32
11,2013,1.0,32
12,2013,1.0,32
1,2014,2.0,32
2,2014,0.0,32
3,2014,0.0,32
4,2014,0.0,32
5,2014,0.0,32
6,2014,0.0,32
7,2014,3.0,32
8,2014,5.0,32
9,2014,11.0,32
10,2014,3.0,32
11,2014,0.0,32
12,2014,7.0,32
1,2015,0.0,32
2,2015,0.0,32
3,2015,0.0,32
4,2015,1.0,32
5,2015,0.0,32
6,2015,1.0,32
7,2015,4.0,32
8,2015,10.0,32
9,2015,12.0,32
10,2015,19.0,32
11,2015,8.0,32
12,2015,3.0,32
1,2016,2.0,32
2,2016,1.0,32
3,2016,0.0,32
4,2016,0.0,32
5,2016,1.0,32
6,2016,0.0,32
7,2016,1.0,32
8,2016,0.0,32
9,2016,0.0,32
10,2016,1.0,32
11,2016,2.0,32
12,2016,2.0,32
1,2017,1.0,32
2,2017,1.0,32
3,2017,0.0,32
4,2017,0.0,32
5,2017,0.0,32
6,2017,0.0,32
7,2017,2.0,32
8,2017,4.0,32
9,2017,6.0,32
10,2017,5.0,32
11,2017,2.0,32
12,2017,1.0,32
1,2018,5.0,32
2,2018,2.0,32
3,2018,2.0,32
4,2018,0.0,32
5,2018,0.0,32
6,2018,1.0,32
7,2018,2.0,32
8,2018,0.0,32
9,2018,1.0,32
10,2018,4.0,32
